,course_id,concept_uri
0,A1E06AAB-F264-4308-F318-2C2E43E1CB54,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
1,A1E06AAB-F264-4308-F318-2C2E43E1CB54,http://data.europa.eu/esco/skill/68c27e3e-a3f7-4f76-856a-761d65364199
2,A1E06AAB-F264-4308-F318-2C2E43E1CB54,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
3,A1E08F41-0B47-7D51-C6F5-47D497F050F0,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
4,A1E08F41-0B47-7D51-C6F5-47D497F050F0,http://data.europa.eu/esco/skill/68c27e3e-a3f7-4f76-856a-761d65364199
5,A1E08F41-0B47-7D51-C6F5-47D497F050F0,http://data.europa.eu/esco/skill/905b6acd-377b-46b9-9d80-e47e9ca789ca
6,A1DFF789-1B71-1CD5-F972-9AA4F3B32C8B,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
7,A1DFF789-1B71-1CD5-F972-9AA4F3B32C8B,http://data.europa.eu/esco/skill/b011c8b4-76e1-4bbc-8bb9-1d205e7b618a
8,A1E05E65-48FD-DE85-520D-283A9117BCD9,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
9,A1E05E65-48FD-DE85-520D-283A9117BCD9,http://data.europa.eu/esco/skill/68c27e3e-a3f7-4f76-856a-761d65364199
10,A1E05E65-48FD-DE85-520D-283A9117BCD9,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
11,A1E05E65-48FD-DE85-520D-283A9117BCD9,http://data.europa.eu/esco/skill/339ac029-066a-4985-9f9d-b3d7c8fea0bb
12,A1E0969B-12DB-B016-964F-919D1DEB0112,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
13,A1E0969B-12DB-B016-964F-919D1DEB0112,http://data.europa.eu/esco/skill/68c27e3e-a3f7-4f76-856a-761d65364199
14,A1E0969B-12DB-B016-964F-919D1DEB0112,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
15,A1E0969B-12DB-B016-964F-919D1DEB0112,http://data.europa.eu/esco/skill/52e53619-fa77-4f72-b237-5e4aae784dc2
16,A1E0969B-12DB-B016-964F-919D1DEB0112,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0
17,A1DFDEA2-E36E-E91A-D9B8-3F0956BECDE6,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
18,A1DFDEA2-E36E-E91A-D9B8-3F0956BECDE6,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0
19,A1DFEB90-BC08-8DA2-A8A2-30C4C2E6E989,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f
20,A1DFEB90-BC08-8DA2-A8A2-30C4C2E6E989,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0
21,A1DF7719-5965-53A1-C4CF-22D1AEE3D88B,http://data.europa.eu/esco/skill/9e84a506-df06-4be3-874a-fa01293e3dd5
22,A1DF7719-5965-53A1-C4CF-22D1AEE3D88B,http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2
23,A1DD78D1-C5CC-CB76-91F6-FA3AC74780B0,http://data.europa.eu/esco/skill/4b3c8605-819d-4b38-83fc-f23663e78dc9
24,A1E07893-73F6-6C44-285C-80EC26E6F55D,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
25,A1E07893-73F6-6C44-285C-80EC26E6F55D,http://data.europa.eu/esco/skill/68c27e3e-a3f7-4f76-856a-761d65364199
26,A1DFB21A-E5C1-1E03-CF6A-21A80834E19B,http://data.europa.eu/esco/skill/6d289e8b-2cc1-4eda-ab1f-ad1090ef98f0
27,A1DFB21A-E5C1-1E03-CF6A-21A80834E19B,http://data.europa.eu/esco/skill/15d76317-c71a-4fa2-aadc-2ecc34e627b7
28,A1DFB21A-E5C1-1E03-CF6A-21A80834E19B,http://data.europa.eu/esco/skill/d62d2b4c-a6f8-439e-8a1b-4f29ab5f2c47
29,A1DFB21A-E5C1-1E03-CF6A-21A80834E19B,http://data.europa.eu/esco/skill/e5d1f825-60ed-4bdd-872a-e748c387f777
30,A1DD8697-1F77-7DCA-4010-76D1AEBDE054,http://data.europa.eu/esco/skill/d9a3cb06-d6e0-4a64-88a6-9a8e11a99c93
31,A06BA7DE-27F8-852E-6B8D-447F09FF6077,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207
32,A0C57A36-C189-91B3-E817-ABC41C71401F,http://data.europa.eu/esco/skill/f7464f30-662b-4177-85a0-3df9693e9e58
33,A0CA7A7B-D327-7696-5003-452D53EB3777,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2
34,A1E00470-9251-11EC-AB1A-357BCD0E40C4,http://data.europa.eu/esco/skill/21dfab2e-f954-49ab-8fb6-18cc98cf10bb